Term,CRN,Subj,Crse,Title,Campus,Enrollment,%Passing,A,B,C,P,D,F,NP,W,Other,ITV,TV,WEB,CLWEB,TVWEB
S13,23370,MTH,60,Introductory Algebra- 1st Term,2,21,42.90%,4,4,1,0,0,9,0,3,0,0,0,0,1,0
S13,27603,MTH,65,Introductory Algebra-2nd Term,3,31,67.70%,10,6,3,2,3,1,0,6,0,0,0,1,0,0
S13,29142,MTH,65,Introductory Algebra-2nd Term,4,25,76.00%,12,4,3,0,0,3,0,2,1,0,0,0,0,0
S13,28680,MTH,20,Basic Math,4,24,50.00%,1,8,3,0,4,1,0,7,0,0,0,0,0,0
S13,25031,MTH,95,Intermediate Algebra,2,27,40.70%,4,5,2,0,0,5,3,8,0,0,0,0,1,0
S13,25087,MTH,111,College Algebra,3,27,63.00%,4,9,4,0,1,4,0,5,0,0,0,0,0,0
S13,20377,MTH,60,Introductory Algebra- 1st Term,1,31,38.70%,2,5,5,0,0,11,0,8,0,0,0,0,0,1
S13,25091,MTH,111,College Algebra,3,25,52.00%,0,5,7,1,4,4,1,3,0,0,0,1,0,0
S13,25376,MTH,111,College Algebra,1,33,51.50%,3,9,5,0,1,7,4,4,0,0,0,0,0,0
S13,25378,MTH,111,College Algebra,1,32,59.40%,4,11,4,0,1,5,1,6,0,0,0,0,0,0
S13,25380,MTH,111,College Algebra,1,37,48.60%,4,5,9,0,2,6,1,9,1,0,0,0,0,0
S13,25382,MTH,111,College Algebra,1,39,53.80%,4,9,8,0,0,5,1,9,3,0,0,0,0,0
S13,25508,MTH,111,College Algebra,1,33,42.40%,4,5,5,0,5,8,3,3,0,0,0,0,0,0
S13,26232,MTH,111,College Algebra,2,35,62.90%,9,8,3,2,2,4,1,6,0,0,0,0,0,0
S13,27379,MTH,243,Statistics I,1,23,69.60%,3,11,2,0,1,2,1,2,1,0,0,0,0,0
S13,27377,MTH,243,Statistics I,1,22,59.10%,5,5,3,0,1,1,0,7,0,0,0,0,0,0
S13,27665,MTH,243,Statistics I,3,29,86.20%,13,8,4,0,2,1,0,1,0,0,0,0,0,0
S13,20641,MTH,254,Vector Calculus I,3,17,70.60%,2,8,2,0,1,1,0,3,0,0,0,0,0,0
S13,22501,MTH,70,Review of Intro Algebra,4,27,77.80%,8,10,3,0,0,4,0,2,0,0,0,0,0,0
S13,27666,MTH,243,Statistics I,3,27,55.60%,5,5,5,0,0,2,0,10,0,0,0,1,0,0
S13,20085,MTH,65,Introductory Algebra-2nd Term,1,26,88.50%,8,6,9,0,0,1,0,2,0,0,0,0,0,0
S13,23531,MTH,65,Introductory Algebra-2nd Term,3,31,67.70%,4,9,8,0,4,2,1,3,0,0,0,0,0,0
S13,22165,MTH,253,Calculus III,3,35,91.40%,15,10,7,0,0,1,0,2,0,0,0,0,0,0
S13,20478,MTH,65,Introductory Algebra-2nd Term,3,17,35.30%,1,3,2,0,2,3,1,5,0,0,0,0,0,0
S13,22606,MTH,65,Introductory Algebra-2nd Term,2,35,68.60%,7,7,10,0,2,2,1,6,0,0,0,0,0,0
S13,21022,MTH,20,Basic Math,3,21,66.70%,7,3,4,0,2,3,0,2,0,0,0,0,0,0
S13,21036,MTH,20,Basic Math,3,19,68.40%,4,6,3,0,0,5,0,0,1,0,0,0,0,0
S13,22584,MTH,20,Basic Math,2,25,64.00%,8,2,6,0,3,4,0,2,0,0,0,0,0,0
S13,22148,MTH,61,Introductory Algebra-Part I,2,31,64.50%,5,6,8,1,3,2,0,6,0,0,0,0,0,0
S13,20081,MTH,95,Intermediate Algebra,1,33,48.50%,5,10,1,0,6,3,2,6,0,0,0,0,0,0
S13,20098,MTH,95,Intermediate Algebra,3,30,33.30%,3,3,2,2,2,4,6,8,0,0,0,0,0,0
S13,21375,MTH,95,Intermediate Algebra,3,28,75.00%,5,7,9,0,1,1,1,4,0,0,0,0,0,0
S13,22297,MTH,20,Basic Math,1,22,40.90%,3,4,2,0,3,3,2,5,0,0,0,0,0,0
S13,22705,MTH,20,Basic Math,3,17,58.80%,4,3,3,0,3,2,0,1,1,0,0,0,0,0
S13,22990,MTH,95,Intermediate Algebra,1,26,65.40%,5,11,1,0,3,2,0,3,1,0,0,0,0,0
S13,26386,MTH,20,Basic Math,3,17,64.70%,2,7,2,0,1,2,0,3,0,0,0,0,0,0
S13,21370,MTH,244,Statistics II,3,29,100.00%,16,8,4,1,0,0,0,0,0,0,0,0,0,0
S13,22424,MTH,244,Statistics II,1,24,79.20%,5,6,7,1,3,1,0,1,0,0,0,0,0,0
S13,20805,MTH,112,Elementary Functions,3,29,48.30%,3,5,5,1,8,1,1,5,0,0,0,0,0,0
S13,20072,MTH,60,Introductory Algebra- 1st Term,1,33,51.50%,1,11,5,0,6,7,0,3,0,0,0,0,0,0
S13,20096,MTH,60,Introductory Algebra- 1st Term,3,33,51.50%,4,6,7,0,1,9,0,6,0,0,0,0,0,0
S13,20960,MTH,60,Introductory Algebra- 1st Term,2,37,43.20%,12,0,3,1,3,10,0,8,0,0,0,0,0,0
S13,21373,MTH,60,Introductory Algebra- 1st Term,3,27,48.10%,8,1,4,0,4,6,1,3,0,0,0,0,0,0
S13,21797,MTH,60,Introductory Algebra- 1st Term,2,25,44.00%,6,2,3,0,6,4,0,4,0,0,0,0,0,0
S13,22083,MTH,60,Introductory Algebra- 1st Term,1,35,60.00%,3,4,13,1,3,4,1,6,0,0,0,0,0,0
S13,22722,MTH,60,Introductory Algebra- 1st Term,3,28,60.70%,6,6,5,0,1,4,0,6,0,0,0,0,0,0
S13,22942,MTH,60,Introductory Algebra- 1st Term,1,34,58.80%,13,3,4,0,1,8,0,5,0,0,0,1,0,0
S13,22989,MTH,60,Introductory Algebra- 1st Term,1,37,43.20%,9,4,3,0,3,5,1,12,0,0,0,0,0,0
S13,22811,MTH,62,Introductory Algebra-Part II,2,34,38.20%,3,5,4,1,5,5,1,10,0,0,0,0,0,0
S13,25088,MTH,111,College Algebra,3,30,63.30%,10,3,6,0,3,1,0,7,0,0,0,0,0,0
S13,27597,MTH,63,Introductory Algebra-Part III,3,19,73.70%,1,5,7,1,4,1,0,0,0,0,0,0,0,0
S13,28700,MTH,60,Introductory Algebra- 1st Term,4,11,54.50%,1,0,5,0,1,1,0,3,0,0,0,0,0,0
S13,23786,MTH,95,Intermediate Algebra,2,38,63.20%,7,9,6,2,1,3,1,9,0,0,0,0,0,0
S13,25082,MTH,111,College Algebra,3,28,64.30%,4,7,7,0,6,1,0,3,0,0,0,0,0,0
S13,25084,MTH,111,College Algebra,3,31,35.50%,5,2,4,0,4,9,1,6,0,0,0,0,0,0
S13,26186,MTH,111,College Algebra,2,31,80.60%,16,7,2,0,2,1,0,3,0,0,0,0,0,0
S13,26228,MTH,111,College Algebra,2,13,30.80%,1,1,2,0,0,5,1,3,0,0,0,0,1,0
S13,26273,MTH,111,College Algebra,1,31,45.20%,5,6,3,0,3,9,0,5,0,0,0,0,0,0
S13,27378,MTH,243,Statistics I,1,24,87.50%,9,5,7,0,1,1,0,1,0,0,0,0,0,0
S13,28976,MTH,111,College Algebra,2,31,58.10%,9,5,3,1,1,5,1,6,0,0,0,0,0,0
S13,27382,MTH,243,Statistics I,1,27,92.60%,8,10,6,1,1,0,0,1,0,0,0,0,0,0
S13,27383,MTH,243,Statistics I,1,24,87.50%,5,10,5,1,0,2,0,1,0,0,0,0,0,0
S13,28987,MTH,243,Statistics I,2,37,83.80%,10,13,7,1,0,0,0,5,1,0,0,0,0,0
S13,26336,MTH,70,Review of Intro Algebra,3,21,42.90%,3,2,4,0,2,2,1,7,0,0,0,0,0,0
S13,22423,MTH,105,Explorations in Mathematics,1,28,64.30%,11,6,1,0,2,2,2,4,0,0,0,0,0,0
S13,20032,MTH,251,Calculus I,3,35,62.90%,5,11,6,0,3,3,1,6,0,0,0,0,0,0
S13,20095,MTH,65,Introductory Algebra-2nd Term,3,25,40.00%,2,5,3,0,2,7,0,6,0,0,0,0,0,0
S13,20097,MTH,65,Introductory Algebra-2nd Term,3,24,66.70%,5,7,4,0,2,1,0,5,0,0,0,0,0,0
S13,24596,MTH,251,Calculus I,2,35,74.30%,9,8,8,1,3,2,0,4,0,0,0,0,0,0
S13,23398,MTH,65,Introductory Algebra-2nd Term,2,31,67.70%,8,9,4,0,4,1,1,4,0,0,0,0,0,0
S13,20898,MTH,65,Introductory Algebra-2nd Term,1,19,73.70%,4,5,5,0,0,3,0,2,0,0,0,0,0,0
S13,22727,MTH,65,Introductory Algebra-2nd Term,3,26,34.60%,3,2,4,0,8,4,0,5,0,0,0,0,0,0
S13,22898,MTH,65,Introductory Algebra-2nd Term,2,25,68.00%,4,6,5,2,3,2,1,2,0,0,0,0,0,0
S13,21021,MTH,20,Basic Math,3,23,30.40%,4,2,1,0,4,7,1,4,0,0,0,0,0,0
S13,21220,MTH,20,Basic Math,3,18,55.60%,2,4,4,0,2,6,0,0,0,0,0,0,0,0
S13,22583,MTH,20,Basic Math,2,22,72.70%,7,5,4,0,0,5,0,1,0,0,0,0,0,0
S13,24553,MTH,20,Basic Math,2,15,46.70%,2,1,4,0,0,5,0,3,0,0,0,0,0,0
S13,20086,MTH,95,Intermediate Algebra,1,35,65.70%,8,9,5,1,6,2,3,1,0,0,0,0,0,0
S13,20099,MTH,95,Intermediate Algebra,3,31,87.10%,15,5,6,1,2,1,0,1,0,0,0,0,0,0
S13,20291,MTH,95,Intermediate Algebra,4,35,40.00%,1,5,7,1,1,11,2,7,0,0,0,0,0,0
S13,21286,MTH,95,Intermediate Algebra,1,33,48.50%,2,8,5,1,0,7,0,10,0,0,0,0,0,0
S13,21287,MTH,95,Intermediate Algebra,1,35,65.70%,5,10,8,0,8,0,1,3,0,0,0,0,0,0
S13,21376,MTH,95,Intermediate Algebra,3,25,60.00%,6,7,1,1,5,3,2,0,0,0,0,0,0,0
S13,21609,MTH,95,Intermediate Algebra,4,30,56.70%,4,9,4,0,1,8,0,4,0,0,0,0,0,0
S13,21621,MTH,95,Intermediate Algebra,4,33,75.80%,12,11,2,0,0,2,0,6,0,0,0,0,0,0
S13,23330,MTH,20,Basic Math,1,22,63.60%,3,4,7,0,2,4,1,1,0,0,0,0,0,0
S13,23368,MTH,20,Basic Math,2,28,53.60%,7,5,3,0,1,8,2,1,1,0,0,0,0,0
S13,26235,MTH,261,Applied Linear Algebra I,2,27,77.80%,4,11,6,0,0,3,1,2,0,0,0,0,0,0
S13,26198,MTH,65,Introductory Algebra-2nd Term,3,27,29.60%,0,3,5,0,6,5,2,6,0,0,0,0,0,0
S13,26227,MTH,95,Intermediate Algebra,2,26,38.50%,3,3,3,1,5,2,3,6,0,0,0,0,0,0
S13,20101,MTH,95,Intermediate Algebra,3,36,41.70%,5,5,5,0,5,8,2,6,0,0,0,0,0,0
S13,21098,MTH,112,Elementary Functions,2,30,63.30%,4,6,8,1,6,3,0,2,0,0,0,0,0,0
S13,23496,MTH,112,Elementary Functions,3,31,41.90%,4,2,7,0,2,4,0,12,0,0,0,1,0,0
S13,25843,MTH,112,Elementary Functions,4,19,57.90%,11,0,0,0,2,2,1,3,0,0,0,0,0,0
S13,21074,MTH,60,Introductory Algebra- 1st Term,3,23,43.50%,3,2,4,1,4,3,2,4,0,0,0,0,0,0
S13,21760,MTH,60,Introductory Algebra- 1st Term,4,35,40.00%,2,6,6,0,6,11,2,2,0,0,0,0,0,0
S13,22608,MTH,60,Introductory Algebra- 1st Term,1,20,45.00%,0,3,6,0,0,4,0,3,4,0,0,0,0,0
S13,22720,MTH,60,Introductory Algebra- 1st Term,3,32,78.10%,10,10,5,0,2,3,0,2,0,0,0,0,0,0
S13,23477,MTH,60,Introductory Algebra- 1st Term,3,24,58.30%,3,5,5,1,2,7,0,1,0,0,0,0,0,0
S13,20542,MTH,63,Introductory Algebra-Part III,2,35,80.00%,9,14,3,2,2,0,2,3,0,0,0,0,0,0
S13,23517,MTH,62,Introductory Algebra-Part II,2,29,75.90%,9,6,6,1,2,1,0,2,2,0,0,0,0,0
S13,28879,MTH,65,Introductory Algebra-2nd Term,3,28,57.10%,4,5,7,0,3,5,0,4,0,0,0,0,0,0
S13,28670,MTH,20,Basic Math,4,24,50.00%,2,5,5,0,3,4,0,5,0,0,0,0,0,0
S13,25086,MTH,111,College Algebra,3,38,57.90%,4,15,3,0,4,4,2,6,0,0,0,0,0,0
S13,24077,MTH,60,Introductory Algebra- 1st Term,3,23,39.10%,2,2,5,0,6,4,0,4,0,0,0,0,0,0
S13,27650,MTH,213,Foundations of Elem Math III,3,18,94.40%,6,4,7,0,0,0,0,1,0,0,0,0,0,0
S13,26005,MTH,111,College Algebra,3,27,33.30%,3,2,3,1,4,4,1,9,0,0,0,0,0,0
S13,26009,MTH,111,College Algebra,3,28,53.60%,3,9,2,1,2,3,0,8,0,0,0,0,0,0
S13,28612,MTH,111,College Algebra,4,21,42.90%,2,3,3,1,3,3,0,6,0,0,0,1,0,0
S13,28978,MTH,111,College Algebra,2,37,73.00%,8,9,8,2,1,1,0,7,1,0,0,0,0,0
S13,27661,MTH,243,Statistics I,3,28,60.70%,8,4,4,1,4,3,0,4,0,0,0,0,0,0
S13,27662,MTH,243,Statistics I,3,18,61.10%,3,3,4,1,4,1,0,2,0,0,0,0,0,0
S13,28989,MTH,243,Statistics I,2,25,72.00%,8,8,2,0,2,1,0,4,0,0,0,1,0,0
S13,20948,MTH,254,Vector Calculus I,3,26,92.30%,16,4,4,0,0,1,1,0,0,0,0,0,0,0
S13,22716,MTH,70,Review of Intro Algebra,1,16,81.30%,5,2,5,1,0,2,0,1,0,0,0,0,0,0
S13,24554,MTH,70,Review of Intro Algebra,2,32,43.80%,6,4,3,1,3,9,0,6,0,0,0,0,0,0
S13,23377,MTH,252,Calculus II,1,27,48.10%,1,3,9,0,3,3,1,7,0,0,0,0,0,0
S13,24081,MTH,252,Calculus II,3,25,60.00%,5,5,4,1,1,4,2,3,0,0,0,0,0,0
S13,29647,MTH,243,Statistics I,2,17,58.80%,4,3,3,0,1,1,1,4,0,0,0,0,0,0
S13,23480,MTH,65,Introductory Algebra-2nd Term,3,30,50.00%,6,4,5,0,5,4,2,4,0,0,0,0,0,0
S13,23482,MTH,65,Introductory Algebra-2nd Term,3,19,68.40%,4,3,5,1,0,5,0,1,0,0,0,0,0,0
S13,21042,MTH,253,Calculus III,3,19,36.80%,6,0,1,0,3,4,0,4,1,0,0,0,0,0
S13,22043,MTH,253,Calculus III,1,35,80.00%,10,9,8,1,4,0,0,2,1,0,0,0,0,0
S13,21201,MTH,65,Introductory Algebra-2nd Term,2,31,71.00%,15,2,5,0,2,3,0,4,0,0,0,0,0,0
S13,21764,MTH,65,Introductory Algebra-2nd Term,4,34,44.10%,8,3,4,0,2,5,1,10,1,0,0,1,0,0
S13,22715,MTH,65,Introductory Algebra-2nd Term,1,25,80.00%,8,7,5,0,1,1,1,2,0,0,0,0,0,0
S13,22149,MTH,93,Intro Graphing Calculators,2,23,95.70%,0,0,0,22,0,0,1,0,0,0,0,0,0,0
S13,21005,MTH,20,Basic Math,1,19,52.60%,3,2,4,1,1,4,2,2,0,0,0,0,0,0
S13,21046,MTH,20,Basic Math,2,26,57.70%,3,8,3,1,1,7,0,1,2,0,0,0,0,0
S13,21215,MTH,20,Basic Math,3,24,66.70%,8,6,1,1,1,3,0,4,0,0,0,0,0,0
S13,20651,MTH,95,Intermediate Algebra,3,20,75.00%,1,7,7,0,0,0,2,2,1,0,0,0,0,0
S13,20943,MTH,95,Intermediate Algebra,3,29,89.70%,3,11,10,2,1,2,0,0,0,0,0,0,0,0
S13,20944,MTH,95,Intermediate Algebra,3,28,53.60%,2,5,7,1,4,4,0,5,0,0,0,0,0,0
S13,22042,MTH,95,Intermediate Algebra,1,34,44.10%,1,8,4,2,6,6,2,5,0,0,0,0,0,0
S13,22746,MTH,95,Intermediate Algebra,3,32,59.40%,6,10,3,0,4,5,1,3,0,0,0,0,0,0
S13,22706,MTH,20,Basic Math,3,27,85.20%,10,6,7,0,3,1,0,0,0,0,0,0,0,0
S13,26184,MTH,20,Basic Math,2,29,69.00%,11,6,3,0,0,6,0,3,0,0,0,0,0,0
S13,20668,MTH,212,Foundations of Elem Math II,1,34,94.10%,30,2,0,0,0,0,0,2,0,0,0,0,0,0
S13,20552,MTH,112,Elementary Functions,3,28,57.10%,4,7,5,0,5,2,0,5,0,0,0,0,0,0
S13,23506,MTH,112,Elementary Functions,1,20,60.00%,2,7,3,0,3,0,0,3,2,0,0,0,0,0
S13,20074,MTH,60,Introductory Algebra- 1st Term,1,23,47.80%,3,4,4,0,1,2,1,8,0,0,0,0,0,0
S13,20089,MTH,60,Introductory Algebra- 1st Term,2,35,42.90%,2,7,5,1,4,8,2,6,0,0,0,0,0,0
S13,22204,MTH,60,Introductory Algebra- 1st Term,4,37,73.00%,11,10,6,0,1,6,0,3,0,0,0,0,0,0
S13,23518,MTH,60,Introductory Algebra- 1st Term,2,12,25.00%,1,1,1,0,3,1,1,4,0,0,0,0,0,0
S13,25880,MTH,60,Introductory Algebra- 1st Term,1,37,78.40%,5,5,19,0,2,2,0,4,0,0,0,0,0,0
S13,26027,MTH,60,Introductory Algebra- 1st Term,1,19,73.70%,3,5,6,0,2,3,0,0,0,0,0,0,0,0
S13,29140,MTH,20,Basic Math,4,28,57.10%,4,7,5,0,3,4,0,5,0,0,0,0,0,0
S13,27424,MTH,20,Basic Math,3,23,78.30%,7,6,5,0,1,2,2,0,0,0,0,0,0,0
S13,28685,MTH,60,Introductory Algebra- 1st Term,4,14,50.00%,1,3,3,0,0,1,0,6,0,0,0,0,0,0
S13,25071,MTH,60,Introductory Algebra- 1st Term,2,28,64.30%,4,7,7,0,2,3,0,5,0,0,0,0,0,0
S13,25083,MTH,111,College Algebra,3,34,50.00%,4,5,8,0,3,6,3,3,2,0,0,0,0,0
S13,21657,MTH,60,Introductory Algebra- 1st Term,1,32,59.40%,9,6,3,1,3,1,3,6,0,0,0,0,0,0
S13,28548,MTH,60,Introductory Algebra- 1st Term,2,16,75.00%,6,3,2,1,0,1,1,2,0,0,0,0,0,0
S13,25373,MTH,111,College Algebra,1,36,30.60%,4,2,5,0,0,13,4,8,0,0,0,0,0,0
S13,26003,MTH,111,College Algebra,3,25,44.00%,4,2,5,0,3,4,1,6,0,0,0,0,0,0
S13,26007,MTH,111,College Algebra,3,39,51.30%,5,5,9,1,4,5,1,9,0,0,0,0,0,0
S13,26229,MTH,111,College Algebra,2,31,67.70%,5,5,11,0,2,4,1,3,0,0,0,0,0,0
S13,27366,MTH,111,College Algebra,1,27,55.60%,4,5,4,2,1,6,1,4,0,0,0,1,0,0
S13,27385,MTH,243,Statistics I,1,24,58.30%,4,7,3,0,2,3,1,4,0,0,0,0,0,0
S13,27660,MTH,243,Statistics I,3,24,58.30%,3,4,7,0,3,1,3,3,0,0,0,0,0,0
S13,27663,MTH,243,Statistics I,3,29,93.10%,19,4,4,0,0,0,0,2,0,0,0,0,0,0
S13,28986,MTH,243,Statistics I,2,34,70.60%,9,6,8,1,0,2,5,3,0,0,0,0,0,0
S13,20031,MTH,252,Calculus II,1,27,59.30%,4,8,4,0,2,4,0,5,0,0,0,0,0,0
S13,20504,MTH,252,Calculus II,1,36,47.20%,6,5,6,0,4,2,2,11,0,0,0,0,0,0
S13,23500,MTH,252,Calculus II,3,16,68.80%,5,2,4,0,3,1,0,1,0,0,0,0,0,0
S13,26185,MTH,252,Calculus II,2,26,92.30%,11,10,3,0,0,0,0,2,0,0,0,0,0,0
U13,34202,MTH,251,Calculus I,1,25,64.00%,2,5,8,1,1,5,0,2,1,0,0,0,0,0
U13,30107,MTH,65,Introductory Algebra-2nd Term,2,21,66.70%,4,3,6,1,1,3,0,3,0,0,0,0,0,0
U13,30292,MTH,251,Calculus I,2,38,65.80%,18,3,4,0,1,3,0,9,0,0,0,0,0,0
U13,30031,MTH,253,Calculus III,1,31,71.00%,7,9,6,0,1,1,1,5,1,0,0,0,0,0
U13,35540,MTH,65,Introductory Algebra-2nd Term,4,18,38.90%,2,3,2,0,2,8,0,1,0,0,0,1,0,0
U13,30253,MTH,20,Basic Math,3,27,55.60%,5,6,4,0,1,5,1,5,0,0,0,0,0,0
U13,30417,MTH,20,Basic Math,4,25,68.00%,11,4,2,0,1,4,1,2,0,0,0,0,0,0
U13,30016,MTH,95,Intermediate Algebra,3,12,83.30%,5,1,4,0,2,0,0,0,0,0,0,0,0,0
U13,30166,MTH,95,Intermediate Algebra,3,28,75.00%,5,6,8,2,2,2,1,2,0,0,0,0,0,0
U13,30416,MTH,95,Intermediate Algebra,4,33,66.70%,7,12,3,0,2,3,0,6,0,0,0,0,0,0
U13,31239,MTH,65,Introductory Algebra-2nd Term,1,14,71.40%,2,3,4,1,0,3,1,0,0,0,0,0,0,1
U13,31185,MTH,253,Calculus III,3,27,81.50%,10,10,2,0,1,0,0,3,1,0,0,0,0,0
U13,31822,MTH,95,Intermediate Algebra,1,34,52.90%,6,6,6,0,4,3,2,6,1,0,0,0,0,0
U13,30860,MTH,65,Introductory Algebra-2nd Term,3,36,58.30%,6,11,4,0,1,6,0,7,1,0,0,1,0,0
U13,32797,MTH,65,Introductory Algebra-2nd Term,2,37,56.80%,8,6,6,1,3,5,2,6,0,0,0,0,0,0
U13,30169,MTH,112,Elementary Functions,1,28,60.70%,8,6,2,1,6,2,0,3,0,0,0,1,0,0
U13,31851,MTH,112,Elementary Functions,1,29,69.00%,11,4,5,0,1,6,0,2,0,0,0,0,0,0
U13,34214,MTH,112,Elementary Functions,1,28,71.40%,14,5,1,0,1,2,0,4,1,0,0,0,0,0
U13,30675,MTH,60,Introductory Algebra- 1st Term,1,15,60.00%,3,3,3,0,3,0,0,3,0,0,0,0,0,0
U13,30716,MTH,244,Statistics II,1,19,94.70%,9,4,4,1,1,0,0,0,0,0,0,0,0,0
U13,31014,MTH,60,Introductory Algebra- 1st Term,2,23,47.80%,6,2,3,0,2,3,0,7,0,0,0,0,0,0
U13,32640,MTH,60,Introductory Algebra- 1st Term,1,28,46.40%,4,7,2,0,0,9,0,6,0,0,0,1,0,0
U13,31484,MTH,62,Introductory Algebra-Part II,2,20,55.00%,3,5,3,0,1,5,1,2,0,0,0,0,0,0
U13,32525,MTH,111,College Algebra,4,31,80.60%,7,9,9,0,2,1,0,3,0,0,0,0,0,0
U13,32808,MTH,111,College Algebra,3,26,34.60%,1,4,4,0,3,5,1,8,0,0,0,1,0,0
U13,34308,MTH,111,College Algebra,4,48,39.60%,6,7,5,1,8,6,2,13,0,0,0,1,0,0
U13,30032,MTH,254,Vector Calculus I,1,30,63.30%,13,4,2,0,2,0,0,9,0,0,0,0,0,0
U13,35572,MTH,252,Calculus II,2,28,85.70%,11,11,2,0,0,1,0,3,0,0,0,0,0,0
U13,30024,MTH,65,Introductory Algebra-2nd Term,1,23,52.20%,1,5,6,0,1,4,0,6,0,0,0,0,0,0
U13,30314,MTH,65,Introductory Algebra-2nd Term,3,14,71.40%,1,5,3,1,0,1,0,3,0,0,0,0,0,0
U13,30249,MTH,20,Basic Math,2,21,52.40%,5,4,2,0,1,7,0,1,1,0,0,0,0,0
U13,30215,MTH,20,Basic Math,2,20,40.00%,3,3,2,0,3,7,0,2,0,0,0,0,0,0
U13,33415,MTH,65,Introductory Algebra-2nd Term,4,18,38.90%,1,2,4,0,3,3,0,5,0,0,0,1,0,0
U13,30225,MTH,261,Applied Linear Algebra I,3,21,95.20%,11,6,3,0,1,0,0,0,0,0,0,0,0,0
U13,31013,MTH,20,Basic Math,2,19,57.90%,3,3,5,0,0,6,0,2,0,0,0,0,0,0
U13,31737,MTH,95,Intermediate Algebra,4,17,82.40%,5,5,3,1,0,0,0,0,3,0,0,0,0,0
U13,34305,MTH,20,Basic Math,4,44,34.10%,2,7,6,0,4,15,2,8,0,0,0,1,0,0
U13,30554,MTH,95,Intermediate Algebra,4,33,69.70%,12,8,3,0,1,2,0,7,0,0,0,0,0,0
U13,30059,MTH,60,Introductory Algebra- 1st Term,1,24,33.30%,1,2,5,0,1,9,1,5,0,0,0,0,0,1
U13,30250,MTH,60,Introductory Algebra- 1st Term,2,33,57.60%,5,6,8,0,4,3,3,4,0,0,0,0,0,0
U13,30610,MTH,95,Intermediate Algebra,2,28,78.60%,13,5,4,0,2,3,0,1,0,0,0,0,0,0
U13,30798,MTH,112,Elementary Functions,3,27,81.50%,6,9,6,1,2,1,0,2,0,0,0,0,0,0
U13,31466,MTH,60,Introductory Algebra- 1st Term,3,38,36.80%,4,4,6,0,5,8,1,10,0,0,0,1,0,0
U13,34225,MTH,213,Foundations of Elem Math III,1,22,100.00%,20,2,0,0,0,0,0,0,0,0,0,0,0,0
U13,30170,MTH,243,Statistics I,1,35,77.10%,12,8,6,1,2,2,0,3,1,0,0,1,0,0
U13,30194,MTH,243,Statistics I,1,36,63.90%,9,7,4,3,0,3,1,5,4,0,0,1,0,0
U13,30848,MTH,252,Calculus II,2,23,78.30%,2,9,6,1,0,1,0,4,0,0,0,0,0,0
U13,33984,MTH,243,Statistics I,3,16,81.30%,8,5,0,0,0,0,1,2,0,0,0,0,0,0
U13,34224,MTH,211,Foundations of Elem Math I,1,20,100.00%,18,1,0,1,0,0,0,0,0,0,0,0,0,0
U13,30144,MTH,251,Calculus I,3,23,56.50%,3,5,5,0,1,0,0,9,0,0,0,0,0,0
U13,30044,MTH,65,Introductory Algebra-2nd Term,4,37,64.90%,9,10,4,1,5,4,1,3,0,0,0,0,0,0
U13,34209,MTH,65,Introductory Algebra-2nd Term,1,22,40.90%,1,2,6,0,3,8,0,2,0,0,0,0,0,0
U13,30262,MTH,95,Intermediate Algebra,1,27,74.10%,6,10,4,0,2,3,0,2,0,0,0,0,0,0
U13,31481,MTH,95,Intermediate Algebra,3,24,79.20%,10,6,3,0,0,2,0,2,1,0,0,0,0,0
U13,31870,MTH,251,Calculus I,1,38,81.60%,18,10,2,1,3,1,2,1,0,0,0,0,0,0
U13,32519,MTH,20,Basic Math,4,22,31.80%,0,2,4,1,1,11,0,3,0,0,0,0,0,0
U13,31608,MTH,20,Basic Math,1,36,69.40%,6,13,6,0,1,6,2,2,0,0,0,0,0,0
U13,34306,MTH,20,Basic Math,4,35,40.00%,1,6,7,0,2,10,1,8,0,0,0,1,0,0
U13,30544,MTH,20,Basic Math,4,22,18.20%,2,1,1,0,3,10,1,4,0,0,0,0,0,0
U13,30564,MTH,95,Intermediate Algebra,3,21,71.40%,1,5,7,2,3,2,0,1,0,0,0,0,0,0
U13,30033,MTH,256,Differential Equations,1,24,79.20%,11,7,1,0,1,2,0,2,0,0,0,0,0,0
U13,30171,MTH,244,Statistics II,1,34,82.40%,14,7,5,2,3,0,0,3,0,0,0,1,0,0
U13,30014,MTH,60,Introductory Algebra- 1st Term,3,33,45.50%,7,4,3,1,1,8,1,8,0,0,0,0,0,0
U13,30710,MTH,60,Introductory Algebra- 1st Term,1,28,64.30%,6,5,7,0,0,5,0,5,0,0,0,0,0,0
U13,32068,MTH,95,Intermediate Algebra,3,30,76.70%,7,6,7,3,1,5,0,1,0,0,0,1,0,0
U13,31010,MTH,60,Introductory Algebra- 1st Term,4,26,73.10%,13,4,2,0,0,5,1,1,0,0,0,0,0,0
U13,34206,MTH,60,Introductory Algebra- 1st Term,1,22,77.30%,6,6,5,0,1,1,0,2,1,0,0,0,0,0
U13,32645,MTH,111,College Algebra,1,30,40.00%,2,6,4,0,2,3,1,12,0,0,0,0,0,0
U13,32802,MTH,111,College Algebra,3,24,91.70%,13,7,2,0,0,0,0,2,0,0,0,0,0,0
U13,32809,MTH,111,College Algebra,3,23,39.10%,0,5,4,0,1,4,0,9,0,0,0,1,0,0
U13,30100,MTH,70,Review of Intro Algebra,1,21,42.90%,1,5,2,1,1,6,1,3,1,0,0,0,0,0
